FECHA;MERCADO;SERIE;ESPECIE;VARIEDAD;PROCEDENCIA;MUNICIPIO;PESO;UNIDAD
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;CORRIENTES;CAPITAL;0,500;TN
08/05/2025;CORRIENTES;HORTALIZAS;MANDIOCA MISIONERA;MANDIOCA MISIONERA;MISIONES;;2,700;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;MENDOZA;;1,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;CHOCLO CREMA;CHOCLO CREMA;MENDOZA;;1,500;TN
08/05/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;MENDOZA;;4,500;TN
08/05/2025;CORRIENTES;HORTALIZAS;REPOLLO BLANCO;REPOLLO BLANCO;MENDOZA;;0,500;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;19,800;TN
08/05/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;MENDOZA;;3,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;3,600;TN
08/05/2025;CORRIENTES;FRUTAS;MANZANA R. DELICIUS ELEGIDA;MANZANA R. DELICIUS ELEGIDA;MENDOZA;;0,570;TN
08/05/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;MENDOZA;;3,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;CHOCLO CREMA;CHOCLO CREMA;MENDOZA;;1,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;PAPA NEGRA;PAPA NEGRA;BUENOS AIRES;;27,000;TN
08/05/2025;CORRIENTES;FRUTAS;BANANA PARAGUAYA;BANANA PARAGUAYA;CHACO;;3,000;TN
08/05/2025;CORRIENTES;SUBPRODUCTOS;HUEVO B1;HUEVO B1;ENTRE RÍOS;;0,600;TN
08/05/2025;CORRIENTES;SUBPRODUCTOS;HUEVO B2;HUEVO B2;ENTRE RÍOS;;0,600;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLA SINTETICA 14;CEBOLLA SINTETICA 14;BUENOS AIRES;;27,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;TOMATE PERITA;TOMATE PERITA;BUENOS AIRES;;9,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;BUENOS AIRES;;0,540;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;BUENOS AIRES;;0,540;TN
08/05/2025;CORRIENTES;HORTALIZAS;TOMATE CHERRY;TOMATE CHERRY;BUENOS AIRES;;0,360;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLITO ZUCHINI;ZAPALLITO ZUCHINI;BUENOS AIRES;;0,360;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA MANTECOSA;LECHUGA MANTECOSA;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;TOMATE REDONDO;TOMATE REDONDO;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;APIO DE HOJA;APIO DE HOJA;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;CHOCLO CREMA;CHOCLO CREMA;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;ALBAHACA;ALBAHACA;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;BUENOS AIRES;;1,980;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLO TETSUKABUTO;ZAPALLO TETSUKABUTO;MENDOZA;;1,800;TN
08/05/2025;CORRIENTES;FRUTAS;BANANA  ECUATORIANA;BANANA  ECUATORIANA;MENDOZA;;1,080;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA REPOLLADA;LECHUGA REPOLLADA;MENDOZA;;3,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZANAHORIA;ZANAHORIA;MENDOZA;;5,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;MENDOZA;;2,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;REMOLACHA;REMOLACHA;MENDOZA;;2,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;CHOCLO CREMA;CHOCLO CREMA;MENDOZA;;1,000;TN
08/05/2025;CORRIENTES;FRUTAS;KIWI;KIWI;MENDOZA;;0,400;TN
08/05/2025;CORRIENTES;HORTALIZAS;REPOLLO BLANCO;REPOLLO BLANCO;MENDOZA;;2,000;TN
08/05/2025;CORRIENTES;FRUTAS;CIRUELA;CIRUELA;MENDOZA;;0,190;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA COLORADA;BATATA COLORADA;CORRIENTES;BELLA VISTA;0,200;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;BELLA VISTA;0,200;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;SAN ROQUE;1,200;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;CORRIENTES;SAN ROQUE;0,100;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLITO ZUCHINI;ZAPALLITO ZUCHINI;CORRIENTES;SAN ROQUE;0,050;TN
08/05/2025;CORRIENTES;SUBPRODUCTOS;HARINA DE MAIZ;HARINA DE MAIZ;CORRIENTES;SAN ROQUE;0,100;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;MBURUCUYÁ;0,800;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;BELLA VISTA;0,400;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;BELLA VISTA;0,400;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA COLORADA;BATATA COLORADA;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;BELLA VISTA;0,500;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;FRUTAS;LIMON COMERCIAL;LIMON COMERCIAL;CORRIENTES;BELLA VISTA;0,400;TN
08/05/2025;CORRIENTES;FRUTAS;NARANJA VALENCIA LATE;NARANJA VALENCIA LATE;CORRIENTES;MONTE CASEROS;2,500;TN
08/05/2025;CORRIENTES;FRUTAS;MANDARINA OKITSU;MANDARINA OKITSU;CORRIENTES;MONTE CASEROS;1,250;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON ROJO;PIMIENTO MORRON ROJO;CORRIENTES;SAN COSME;0,100;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;SAN COSME;0,100;TN
08/05/2025;CORRIENTES;FRUTAS;BANANA PARAGUAYA;BANANA PARAGUAYA;CHACO;;0,540;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;BERENJENA;BERENJENA;CORRIENTES;BELLA VISTA;0,200;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEPINO;PEPINO;CORRIENTES;BELLA VISTA;0,225;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;CORRIENTES;BELLA VISTA;1,000;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;BELLA VISTA;0,500;TN
08/05/2025;CORRIENTES;HORTALIZAS;CHAUCHA ROLLIZA;CHAUCHA ROLLIZA;CORRIENTES;BELLA VISTA;0,080;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;BELLA VISTA;0,400;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA BLANCA;BATATA BLANCA;CORRIENTES;BELLA VISTA;0,400;TN
08/05/2025;CORRIENTES;HORTALIZAS;BATATA COLORADA;BATATA COLORADA;CORRIENTES;BELLA VISTA;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;SALADAS;0,400;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CORRIENTES;CAPITAL;0,010;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;CAPITAL;0,100;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,144;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEPINO;PEPINO;CORRIENTES;CAPITAL;0,120;TN
08/05/2025;CORRIENTES;HORTALIZAS;CHAUCHA MUSICA;CHAUCHA MUSICA;CORRIENTES;CAPITAL;0,120;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,020;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;CAPITAL;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,240;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CORRIENTES;CAPITAL;0,120;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,180;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;CAPITAL;0,100;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,002;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,060;TN
08/05/2025;CORRIENTES;HORTALIZAS;RUCULA;RUCULA;CORRIENTES;CAPITAL;0,040;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,020;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,120;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;CAPITAL;0,120;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CORRIENTES;CAPITAL;0,060;TN
08/05/2025;CORRIENTES;HORTALIZAS;RUCULA;RUCULA;CORRIENTES;CAPITAL;0,020;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;CAPITAL;0,300;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,120;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CORRIENTES;CAPITAL;0,060;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,180;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,240;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;CAPITAL;0,100;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,004;TN
08/05/2025;CORRIENTES;HORTALIZAS;RABANITO;RABANITO;CORRIENTES;CAPITAL;0,005;TN
08/05/2025;CORRIENTES;HORTALIZAS;RUCULA;RUCULA;CORRIENTES;CAPITAL;0,005;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,120;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;CAPITAL;0,100;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACHICORIA;ACHICORIA;CORRIENTES;CAPITAL;0,006;TN
08/05/2025;CORRIENTES;HORTALIZAS;ALBAHACA;ALBAHACA;CORRIENTES;CAPITAL;0,006;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CORRIENTES;CAPITAL;0,007;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,020;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,010;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CORRIENTES;CAPITAL;0,020;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACHICORIA;ACHICORIA;CORRIENTES;CAPITAL;0,005;TN
08/05/2025;CORRIENTES;HORTALIZAS;OREGANO;OREGANO;CORRIENTES;CAPITAL;0,003;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;CORRIENTES;EMPEDRADO;0,400;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;EMPEDRADO;0,200;TN
08/05/2025;CORRIENTES;HORTALIZAS;PIMIENTO MORRON VERDE;PIMIENTO MORRON VERDE;CORRIENTES;EMPEDRADO;0,250;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,050;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CORRIENTES;CAPITAL;0,020;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,480;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,060;TN
08/05/2025;CORRIENTES;HORTALIZAS;ZAPALLITO TRONCO;ZAPALLITO TRONCO;CORRIENTES;CAPITAL;0,050;TN
08/05/2025;CORRIENTES;HORTALIZAS;LECHUGA CRESPA;LECHUGA CRESPA;CORRIENTES;CAPITAL;0,100;TN
08/05/2025;CORRIENTES;HORTALIZAS;PEREJIL;PEREJIL;CORRIENTES;CAPITAL;0,005;TN
08/05/2025;CORRIENTES;HORTALIZAS;ACELGA;ACELGA;CORRIENTES;CAPITAL;0,120;TN
08/05/2025;CORRIENTES;HORTALIZAS;CEBOLLITA DE VERDEO;CEBOLLITA DE VERDEO;CORRIENTES;CAPITAL;0,010;TN
